EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-11-21T03:50:06.184Z,287.00000
2008-11-21T04:00:06.180Z,286.00000
2008-11-21T04:10:06.180Z,289.00000
2008-11-21T04:20:06.180Z,288.00000
2008-11-21T04:30:06.176Z,287.00000
2008-11-21T04:40:06.176Z,283.00000
2008-11-21T04:50:06.172Z,284.00000
2008-11-21T05:00:06.172Z,285.00000
2008-11-21T05:10:06.172Z,289.00000
2008-11-21T05:20:06.168Z,289.00000
2008-11-21T05:30:06.168Z,287.00000
2008-11-21T05:40:06.164Z,286.00000
2008-11-21T05:50:06.164Z,285.00000
2008-11-21T06:00:06.160Z,286.00000
2008-11-21T06:10:06.160Z,289.00000
2008-11-21T06:20:06.160Z,285.00000
2008-11-21T06:30:06.156Z,284.00000
2008-11-21T06:40:06.156Z,285.00000
2008-11-21T06:50:06.152Z,285.00000
2008-11-21T07:00:06.152Z,285.00000
2008-11-21T07:10:06.152Z,285.00000
2008-11-21T07:20:06.148Z,285.00000
2008-11-21T07:30:06.148Z,285.00000
2008-11-21T07:40:06.145Z,285.00000
2008-11-21T07:50:06.145Z,285.00000
2008-11-21T08:00:06.141Z,285.00000
2008-11-21T08:10:06.141Z,285.00000
2008-11-21T08:20:06.141Z,285.00000
2008-11-21T08:30:06.137Z,285.00000
2008-11-21T08:40:06.137Z,284.00000
2008-11-21T08:50:06.133Z,286.00000
2008-11-21T09:00:06.133Z,284.00000
2008-11-21T09:10:06.129Z,285.00000
2008-11-21T09:20:06.129Z,285.00000
2008-11-21T09:30:06.129Z,286.00000
2008-11-21T09:40:06.125Z,286.00000
2008-11-21T09:50:06.125Z,287.00000
2008-11-21T10:00:06.121Z,287.00000
2008-11-21T10:10:06.121Z,287.00000
2008-11-21T10:20:06.121Z,288.00000
2008-11-21T10:30:06.117Z,287.00000
2008-11-21T10:40:06.117Z,286.00000
2008-11-21T10:50:06.113Z,286.00000
2008-11-21T11:00:06.113Z,286.00000
2008-11-21T11:10:06.109Z,286.00000
2008-11-21T11:20:06.109Z,287.00000
2008-11-21T11:30:06.109Z,287.00000
2008-11-21T11:40:06.105Z,287.00000
2008-11-21T11:50:06.105Z,288.00000
2008-11-21T12:00:06.102Z,288.00000
2008-11-21T12:10:06.102Z,288.00000
2008-11-21T12:20:06.102Z,288.00000
2008-11-21T12:30:06.098Z,287.00000
2008-11-21T12:40:06.098Z,287.00000
2008-11-21T12:50:06.094Z,287.00000
2008-11-21T13:00:06.094Z,288.00000
2008-11-21T13:10:06.090Z,289.00000
2008-11-21T13:20:06.090Z,290.00000
2008-11-21T13:30:06.090Z,290.00000
2008-11-21T13:40:06.086Z,290.00000
2008-11-21T13:50:06.086Z,290.00000
2008-11-21T14:00:06.082Z,291.00000
2008-11-21T14:10:06.082Z,291.00000
2008-11-21T14:20:06.082Z,291.00000
2008-11-21T14:30:06.078Z,291.00000
2008-11-21T14:40:06.078Z,291.00000
2008-11-21T14:50:06.074Z,291.00000
2008-11-21T15:00:06.074Z,291.00000
2008-11-21T15:10:06.070Z,291.00000
2008-11-21T15:20:06.070Z,291.00000
2008-11-21T15:30:06.070Z,291.00000
2008-11-21T15:40:06.066Z,291.00000
2008-11-21T15:50:06.066Z,291.00000
2008-11-21T16:00:06.063Z,291.00000
2008-11-21T16:10:06.063Z,291.00000
2008-11-21T16:20:06.063Z,291.00000
2008-11-21T16:30:06.059Z,292.00000
2008-11-21T16:40:06.059Z,292.00000
2008-11-21T16:50:06.055Z,291.00000
2008-11-21T17:00:06.055Z,290.00000
2008-11-21T17:10:06.051Z,290.00000
2008-11-21T17:20:06.051Z,289.00000
2008-11-21T17:30:06.051Z,289.00000
2008-11-21T17:40:06.047Z,289.00000
2008-11-21T17:50:06.047Z,289.00000
2008-11-21T18:00:06.043Z,288.00000
2008-11-21T18:10:06.043Z,287.00000
2008-11-21T18:20:06.043Z,288.00000
2008-11-21T18:30:06.039Z,287.00000
2008-11-21T18:40:06.039Z,286.00000
2008-11-21T18:50:06.035Z,286.00000
2008-11-21T19:00:06.035Z,287.00000
2008-11-21T19:10:06.035Z,288.00000
2008-11-21T19:20:06.031Z,289.00000
2008-11-21T19:30:06.031Z,289.00000
2008-11-21T19:40:06.027Z,289.00000
2008-11-21T19:50:06.027Z,288.00000
2008-11-21T20:00:06.023Z,290.00000
2008-11-21T20:10:06.023Z,292.00000
2008-11-21T20:20:06.023Z,292.00000
2008-11-21T20:30:06.020Z,291.00000
2008-11-21T20:40:06.020Z,289.00000
2008-11-21T20:50:06.016Z,288.00000
2008-11-21T21:00:06.016Z,289.00000
2008-11-21T21:10:06.016Z,293.00000
2008-11-21T21:20:06.012Z,306.00000
2008-11-21T21:30:06.012Z,312.00000
2008-11-21T21:40:06.008Z,313.00000
2008-11-21T21:50:06.008Z,316.00000
2008-11-21T22:00:06.004Z,323.00000
2008-11-21T22:10:06.004Z,322.00000
2008-11-21T22:20:06.004Z,324.00000
2008-11-21T22:30:06.000Z,323.00000
2008-11-21T22:40:06.000Z,323.00000
2008-11-21T22:50:05.996Z,321.00000
2008-11-21T23:00:05.996Z,318.00000
2008-11-21T23:10:05.996Z,314.00000
2008-11-21T23:20:05.992Z,312.00000
2008-11-21T23:30:05.992Z,315.00000
2008-11-21T23:40:05.988Z,318.00000
2008-11-21T23:50:05.988Z,320.00000
2008-11-22T00:00:05.988Z,315.00000
2008-11-22T00:10:05.984Z,310.00000
2008-11-22T00:20:05.984Z,312.00000
2008-11-22T00:30:05.980Z,309.00000
2008-11-22T00:40:05.980Z,307.00000
2008-11-22T00:50:05.980Z,306.00000
2008-11-22T01:00:05.977Z,307.00000
2008-11-22T01:10:05.977Z,305.00000
2008-11-22T01:20:05.973Z,305.00000
2008-11-22T01:30:05.973Z,311.00000
2008-11-22T01:40:05.973Z,314.00000
2008-11-22T01:50:05.969Z,316.00000
2008-11-22T02:00:05.969Z,314.00000
2008-11-22T02:10:05.965Z,322.00000
2008-11-22T02:20:05.965Z,327.00000
2008-11-22T02:30:05.961Z,323.00000
2008-11-22T02:40:05.961Z,323.00000
2008-11-22T02:50:05.961Z,332.00000
2008-11-22T03:00:05.957Z,344.00000
2008-11-22T03:10:05.957Z,350.00000
2008-11-22T03:20:05.953Z,349.00000
2008-11-22T03:30:05.953Z,348.00000
2008-11-22T03:40:05.953Z,349.00000
2008-11-22T03:50:05.949Z,350.00000
2008-11-22T04:00:05.949Z,348.00000
2008-11-22T04:10:05.945Z,347.00000
2008-11-22T04:20:05.945Z,347.00000
2008-11-22T04:30:05.945Z,348.00000
2008-11-22T04:40:05.941Z,356.00000
2008-11-22T04:50:05.941Z,351.00000
2008-11-22T05:00:05.938Z,365.00000
2008-11-22T05:10:05.938Z,382.00000
2008-11-22T05:20:05.938Z,384.00000
2008-11-22T05:30:05.934Z,367.00000
2008-11-22T05:40:05.934Z,379.00000
2008-11-22T05:50:05.930Z,396.00000
2008-11-22T06:00:05.930Z,383.00000
2008-11-22T06:10:05.930Z,411.00000
2008-11-22T06:20:05.926Z,424.00000
2008-11-22T06:30:05.926Z,429.00000
2008-11-22T06:40:05.922Z,439.00000
2008-11-22T06:50:05.922Z,438.00000
2008-11-22T07:00:05.922Z,436.00000
2008-11-22T07:10:05.918Z,435.00000
2008-11-22T07:20:05.918Z,434.00000
2008-11-22T07:30:05.914Z,440.00000
2008-11-22T07:40:05.914Z,437.00000
2008-11-22T07:50:05.914Z,435.00000
2008-11-22T08:00:05.910Z,446.00000
2008-11-22T08:10:05.910Z,444.00000
2008-11-22T08:20:05.906Z,434.00000
2008-11-22T08:30:05.906Z,428.00000
2008-11-22T08:40:05.906Z,419.00000
2008-11-22T08:50:05.902Z,430.00000
2008-11-22T09:00:05.902Z,451.00000
2008-11-22T09:10:05.898Z,436.00000
2008-11-22T09:20:05.898Z,435.00000
2008-11-22T09:30:05.898Z,431.00000
2008-11-22T09:40:05.895Z,432.00000
2008-11-22T09:50:05.895Z,427.00000
2008-11-22T10:00:05.891Z,423.00000
2008-11-22T10:10:05.891Z,435.00000
2008-11-22T10:20:05.891Z,437.00000
2008-11-22T10:30:05.887Z,453.00000
2008-11-22T10:40:05.887Z,451.00000
2008-11-22T10:50:05.883Z,444.00000
2008-11-22T11:00:05.883Z,434.00000
2008-11-22T11:10:05.883Z,430.00000
2008-11-22T11:20:05.879Z,401.00000
2008-11-22T11:30:05.879Z,422.00000
2008-11-22T11:40:05.875Z,431.00000
2008-11-22T11:50:05.875Z,420.00000
2008-11-22T12:00:05.875Z,420.00000
2008-11-22T12:10:05.871Z,416.00000
2008-11-22T12:20:05.871Z,421.00000
2008-11-22T12:30:05.867Z,435.00000
2008-11-22T12:40:05.867Z,436.00000
2008-11-22T12:50:05.867Z,429.00000
2008-11-22T13:00:05.863Z,428.00000
2008-11-22T13:10:05.863Z,429.00000
2008-11-22T13:20:05.859Z,431.00000
2008-11-22T13:30:05.859Z,429.00000
2008-11-22T13:40:05.859Z,420.00000
2008-11-22T13:50:05.855Z,416.00000
2008-11-22T14:00:05.855Z,414.00000
2008-11-22T14:10:05.852Z,417.00000
2008-11-22T14:20:05.852Z,420.00000
2008-11-22T14:30:05.852Z,420.00000
2008-11-22T14:40:05.848Z,434.00000
2008-11-22T14:50:05.848Z,438.00000
2008-11-22T15:00:05.844Z,437.00000
2008-11-22T15:10:05.844Z,438.00000
2008-11-22T15:20:05.844Z,434.00000
2008-11-22T15:30:05.840Z,434.00000
2008-11-22T15:40:05.840Z,435.00000
2008-11-22T15:50:05.836Z,433.00000
2008-11-22T16:00:05.836Z,409.00000
2008-11-22T16:10:05.836Z,401.00000
2008-11-22T16:20:05.832Z,398.00000
2008-11-22T16:30:05.832Z,416.00000
2008-11-22T16:40:05.828Z,419.00000
2008-11-22T16:50:05.828Z,415.00000
2008-11-22T17:00:05.828Z,409.00000
2008-11-22T17:10:05.824Z,413.00000
2008-11-22T17:20:05.824Z,416.00000
2008-11-22T17:30:05.824Z,417.00000
2008-11-22T17:40:05.820Z,417.00000
2008-11-22T17:50:05.820Z,403.00000
2008-11-22T18:00:05.816Z,424.00000
2008-11-22T18:10:05.816Z,421.00000
2008-11-22T18:20:05.816Z,423.00000
2008-11-22T18:30:05.813Z,427.00000
2008-11-22T18:40:05.813Z,422.00000
2008-11-22T18:50:05.809Z,425.00000
2008-11-22T19:00:05.809Z,423.00000
2008-11-22T19:10:05.809Z,428.00000
2008-11-22T19:20:05.805Z,421.00000
2008-11-22T19:30:05.805Z,419.00000
2008-11-22T19:40:05.801Z,414.00000
2008-11-22T19:50:05.801Z,414.00000
2008-11-22T20:00:05.801Z,416.00000
2008-11-22T20:10:05.797Z,424.00000
2008-11-22T20:20:05.797Z,434.00000
2008-11-22T20:30:05.793Z,437.00000
2008-11-22T20:40:05.793Z,436.00000
2008-11-22T20:50:05.793Z,431.00000
2008-11-22T21:00:05.789Z,428.00000
2008-11-22T21:10:05.789Z,425.00000
2008-11-22T21:20:05.785Z,429.00000
2008-11-22T21:30:05.785Z,433.00000
2008-11-22T21:40:05.785Z,431.00000
2008-11-22T21:50:05.781Z,433.00000
2008-11-22T22:00:05.781Z,434.00000
2008-11-22T22:10:05.781Z,432.00000
2008-11-22T22:20:05.777Z,430.00000
2008-11-22T22:30:05.777Z,427.00000
2008-11-22T22:40:05.773Z,430.00000
2008-11-22T22:50:05.773Z,446.00000
2008-11-22T23:00:05.773Z,464.00000
2008-11-22T23:10:05.770Z,458.00000
2008-11-22T23:20:05.770Z,462.00000
2008-11-22T23:30:05.766Z,457.00000
2008-11-22T23:40:05.766Z,467.00000
2008-11-22T23:50:05.766Z,458.00000
2008-11-23T00:00:05.762Z,456.00000
2008-11-23T00:10:05.762Z,459.00000
2008-11-23T00:20:05.758Z,461.00000
2008-11-23T00:30:05.758Z,476.00000
2008-11-23T00:40:05.758Z,458.00000
2008-11-23T00:50:05.754Z,438.00000
