EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-12-14T08:20:38.227Z,384.00000
2008-12-14T08:30:38.227Z,381.00000
2008-12-14T08:40:38.227Z,382.00000
2008-12-14T08:50:38.227Z,380.00000
2008-12-14T09:00:38.227Z,383.00000
2008-12-14T09:10:38.227Z,386.00000
2008-12-14T09:20:38.227Z,386.00000
2008-12-14T09:30:38.227Z,393.00000
2008-12-14T09:40:38.223Z,387.00000
2008-12-14T09:50:38.223Z,384.00000
2008-12-14T10:00:38.223Z,381.00000
2008-12-14T10:10:38.223Z,384.00000
2008-12-14T10:20:38.223Z,386.00000
2008-12-14T10:30:38.223Z,387.00000
2008-12-14T10:40:38.223Z,375.00000
2008-12-14T10:50:38.223Z,382.00000
2008-12-14T11:00:38.223Z,375.00000
2008-12-14T11:10:38.223Z,372.00000
2008-12-14T11:20:38.219Z,370.00000
2008-12-14T11:30:38.219Z,374.00000
2008-12-14T11:40:38.219Z,368.00000
2008-12-14T11:50:38.219Z,370.00000
2008-12-14T12:00:38.219Z,368.00000
2008-12-14T12:10:38.219Z,371.00000
2008-12-14T12:20:38.219Z,373.00000
2008-12-14T12:30:38.219Z,379.00000
2008-12-14T12:40:38.219Z,372.00000
2008-12-14T12:50:38.219Z,375.00000
2008-12-14T13:00:38.215Z,380.00000
2008-12-14T13:10:38.215Z,379.00000
2008-12-14T13:20:38.215Z,378.00000
2008-12-14T13:30:38.215Z,376.00000
2008-12-14T13:40:38.215Z,372.00000
2008-12-14T13:50:38.215Z,373.00000
2008-12-14T14:00:38.215Z,374.00000
2008-12-14T14:10:38.215Z,376.00000
2008-12-14T14:20:38.215Z,378.00000
2008-12-14T14:30:38.215Z,372.00000
2008-12-14T14:40:38.211Z,372.00000
2008-12-14T14:50:38.211Z,377.00000
2008-12-14T15:00:38.211Z,385.00000
2008-12-14T15:10:38.211Z,382.00000
2008-12-14T15:20:38.211Z,379.00000
2008-12-14T15:30:38.211Z,381.00000
2008-12-14T15:40:38.211Z,387.00000
2008-12-14T15:50:38.211Z,381.00000
2008-12-14T16:00:38.211Z,384.00000
2008-12-14T16:10:38.211Z,384.00000
2008-12-14T16:20:38.211Z,381.00000
2008-12-14T16:30:38.207Z,381.00000
2008-12-14T16:40:38.207Z,384.00000
2008-12-14T16:50:38.207Z,385.00000
2008-12-14T17:00:38.207Z,389.00000
2008-12-14T17:10:38.207Z,390.00000
2008-12-14T17:20:38.207Z,392.00000
2008-12-14T17:30:38.207Z,393.00000
2008-12-14T17:40:38.207Z,393.00000
2008-12-14T17:50:38.207Z,393.00000
2008-12-14T18:00:38.207Z,395.00000
2008-12-14T18:10:38.203Z,365.00000
2008-12-14T18:20:38.203Z,369.00000
2008-12-14T18:30:38.203Z,375.00000
2008-12-14T18:40:38.203Z,379.00000
2008-12-14T18:50:38.203Z,379.00000
2008-12-14T19:00:38.203Z,381.00000
2008-12-14T19:10:38.203Z,381.00000
2008-12-14T19:20:38.203Z,381.00000
2008-12-14T19:30:38.203Z,376.00000
2008-12-14T19:40:38.203Z,373.00000
2008-12-14T19:50:38.203Z,372.00000
2008-12-14T20:00:38.199Z,373.00000
2008-12-14T20:10:38.199Z,371.00000
2008-12-14T20:20:38.199Z,367.00000
2008-12-14T20:30:38.199Z,363.00000
2008-12-14T20:40:38.199Z,367.00000
2008-12-14T20:50:38.199Z,366.00000
2008-12-14T21:00:38.199Z,363.00000
2008-12-14T21:10:38.199Z,361.00000
2008-12-14T21:20:38.199Z,358.00000
2008-12-14T21:30:38.199Z,363.00000
2008-12-14T21:40:38.199Z,369.00000
2008-12-14T21:50:38.195Z,371.00000
2008-12-14T22:00:38.195Z,369.00000
2008-12-14T22:10:38.195Z,375.00000
2008-12-14T22:20:38.195Z,357.00000
2008-12-14T22:30:38.195Z,364.00000
2008-12-14T22:40:38.195Z,357.00000
2008-12-14T22:50:38.195Z,356.00000
2008-12-14T23:00:38.195Z,363.00000
2008-12-14T23:10:38.195Z,370.00000
2008-12-14T23:20:38.195Z,370.00000
2008-12-14T23:30:38.195Z,370.00000
2008-12-14T23:40:38.191Z,374.00000
2008-12-14T23:50:38.191Z,373.00000
2008-12-15T00:00:38.191Z,371.00000
2008-12-15T00:10:38.191Z,370.00000
2008-12-15T00:20:38.191Z,370.00000
2008-12-15T00:30:38.191Z,379.00000
2008-12-15T00:40:38.191Z,386.00000
2008-12-15T00:50:38.191Z,370.00000
2008-12-15T01:00:38.191Z,366.00000
2008-12-15T01:10:38.191Z,364.00000
2008-12-15T01:20:38.191Z,362.00000
2008-12-15T01:30:38.191Z,364.00000
2008-12-15T01:40:38.188Z,367.00000
2008-12-15T01:50:38.188Z,360.00000
2008-12-15T02:00:38.188Z,359.00000
2008-12-15T02:10:38.188Z,362.00000
2008-12-15T02:20:38.188Z,360.00000
2008-12-15T02:30:38.188Z,363.00000
2008-12-15T02:40:38.188Z,368.00000
2008-12-15T02:50:38.188Z,367.00000
2008-12-15T03:00:38.188Z,363.00000
2008-12-15T03:10:38.188Z,359.00000
2008-12-15T03:20:38.188Z,357.00000
2008-12-15T03:30:38.184Z,360.00000
2008-12-15T03:40:38.184Z,360.00000
2008-12-15T03:50:38.184Z,356.00000
2008-12-15T04:00:38.184Z,356.00000
2008-12-15T04:10:38.184Z,356.00000
2008-12-15T04:20:38.184Z,355.00000
2008-12-15T04:30:38.184Z,355.00000
2008-12-15T04:40:38.184Z,355.00000
2008-12-15T04:50:38.184Z,350.00000
2008-12-15T05:00:38.184Z,385.00000
2008-12-15T05:10:38.184Z,389.00000
2008-12-15T05:20:38.184Z,388.00000
2008-12-15T05:30:38.180Z,388.00000
2008-12-15T05:40:38.180Z,369.00000
2008-12-15T05:50:38.180Z,369.00000
2008-12-15T06:00:38.180Z,367.00000
2008-12-15T06:10:38.180Z,367.00000
2008-12-15T06:20:38.180Z,370.00000
2008-12-15T06:30:38.180Z,366.00000
2008-12-15T06:40:38.180Z,370.00000
2008-12-15T06:50:38.180Z,381.00000
2008-12-15T07:00:38.180Z,378.00000
2008-12-15T07:10:38.180Z,401.00000
2008-12-15T07:20:38.180Z,403.00000
2008-12-15T07:30:38.176Z,400.00000
2008-12-15T07:40:38.176Z,390.00000
2008-12-15T07:50:38.176Z,383.00000
2008-12-15T08:00:38.176Z,382.00000
2008-12-15T08:10:38.176Z,377.00000
2008-12-15T08:20:38.176Z,364.00000
2008-12-15T08:30:38.176Z,359.00000
2008-12-15T08:40:38.176Z,365.00000
2008-12-15T08:50:38.176Z,367.00000
2008-12-15T09:00:38.176Z,365.00000
2008-12-15T09:10:38.176Z,363.00000
2008-12-15T09:20:38.176Z,356.00000
2008-12-15T09:30:38.176Z,351.00000
2008-12-15T09:40:38.172Z,349.00000
2008-12-15T09:50:38.172Z,346.00000
2008-12-15T10:00:38.172Z,341.00000
2008-12-15T10:10:38.172Z,347.00000
2008-12-15T10:20:38.172Z,338.00000
2008-12-15T10:30:38.172Z,333.00000
2008-12-15T10:40:38.172Z,328.00000
2008-12-15T10:50:38.172Z,332.00000
2008-12-15T11:00:38.172Z,352.00000
2008-12-15T11:10:38.172Z,343.00000
2008-12-15T11:20:38.172Z,328.00000
2008-12-15T11:30:38.172Z,317.00000
2008-12-15T11:40:38.168Z,315.00000
2008-12-15T11:50:38.168Z,320.00000
2008-12-15T12:00:38.168Z,330.00000
2008-12-15T12:10:38.168Z,331.00000
2008-12-15T12:20:38.168Z,331.00000
2008-12-15T12:30:38.168Z,339.00000
2008-12-15T12:40:38.168Z,331.00000
2008-12-15T12:50:38.168Z,343.00000
2008-12-15T13:00:38.168Z,332.00000
2008-12-15T13:10:38.168Z,330.00000
2008-12-15T13:20:38.168Z,325.00000
2008-12-15T13:30:38.168Z,314.00000
2008-12-15T13:40:38.168Z,311.00000
2008-12-15T13:50:38.164Z,313.00000
2008-12-15T14:00:38.164Z,311.00000
2008-12-15T14:10:38.164Z,310.00000
2008-12-15T14:20:38.164Z,308.00000
2008-12-15T14:30:38.164Z,310.00000
2008-12-15T14:40:38.164Z,310.00000
2008-12-15T14:50:38.164Z,307.00000
2008-12-15T15:00:38.164Z,309.00000
2008-12-15T15:10:38.164Z,314.00000
2008-12-15T15:20:38.164Z,307.00000
2008-12-15T15:30:38.164Z,308.00000
2008-12-15T15:40:38.164Z,309.00000
2008-12-15T15:50:38.164Z,314.00000
2008-12-15T16:00:38.160Z,318.00000
2008-12-15T16:10:38.160Z,311.00000
2008-12-15T16:20:38.160Z,311.00000
2008-12-15T16:30:38.160Z,310.00000
2008-12-15T16:40:38.160Z,315.00000
2008-12-15T16:50:38.160Z,315.00000
2008-12-15T17:00:38.160Z,315.00000
2008-12-15T17:10:38.160Z,314.00000
2008-12-15T17:20:38.160Z,323.00000
2008-12-15T17:30:38.160Z,322.00000
2008-12-15T17:40:38.160Z,326.00000
2008-12-15T17:50:38.160Z,325.00000
2008-12-15T18:00:38.160Z,323.00000
2008-12-15T18:10:38.156Z,324.00000
2008-12-15T18:20:38.156Z,322.00000
2008-12-15T18:30:38.156Z,315.00000
2008-12-15T18:40:38.156Z,316.00000
2008-12-15T18:50:38.156Z,311.00000
2008-12-15T19:00:38.156Z,318.00000
2008-12-15T19:10:38.156Z,329.00000
2008-12-15T19:20:38.156Z,329.00000
2008-12-15T19:30:38.156Z,332.00000
2008-12-15T19:40:38.156Z,332.00000
2008-12-15T19:50:38.156Z,333.00000
2008-12-15T20:00:38.156Z,336.00000
2008-12-15T20:10:38.156Z,340.00000
2008-12-15T20:20:38.152Z,341.00000
2008-12-15T20:30:38.152Z,343.00000
2008-12-15T20:40:38.152Z,349.00000
2008-12-15T20:50:38.152Z,351.00000
2008-12-15T21:00:38.152Z,349.00000
2008-12-15T21:10:38.152Z,349.00000
2008-12-15T21:20:38.152Z,347.00000
2008-12-15T21:30:38.152Z,347.00000
2008-12-15T21:40:38.152Z,346.00000
2008-12-15T21:50:38.152Z,346.00000
2008-12-15T22:00:38.152Z,351.00000
2008-12-15T22:10:38.152Z,362.00000
2008-12-15T22:20:38.152Z,360.00000
2008-12-15T22:30:38.152Z,361.00000
2008-12-15T22:40:38.148Z,363.00000
2008-12-15T22:50:38.148Z,366.00000
2008-12-15T23:00:38.148Z,369.00000
2008-12-15T23:10:38.148Z,367.00000
2008-12-15T23:20:38.148Z,366.00000
2008-12-15T23:30:38.148Z,365.00000
2008-12-15T23:40:38.148Z,365.00000
2008-12-15T23:50:38.148Z,366.00000
2008-12-16T00:00:38.148Z,366.00000
2008-12-16T00:10:38.148Z,366.00000
2008-12-16T00:20:38.148Z,361.00000
2008-12-16T00:30:38.148Z,366.00000
2008-12-16T00:40:38.148Z,364.00000
2008-12-16T00:50:38.148Z,362.00000
2008-12-16T01:00:38.145Z,363.00000
2008-12-16T01:10:38.145Z,366.00000
2008-12-16T01:20:38.145Z,367.00000
2008-12-16T01:30:38.145Z,368.00000
2008-12-16T01:40:38.145Z,368.00000
2008-12-16T01:50:38.145Z,366.00000
2008-12-16T02:00:38.145Z,370.00000
2008-12-16T02:10:38.145Z,375.00000
2008-12-16T02:20:38.145Z,381.00000
2008-12-16T02:30:38.145Z,382.00000
2008-12-16T02:40:38.145Z,378.00000
2008-12-16T02:50:38.145Z,375.00000
2008-12-16T03:00:38.145Z,383.00000
2008-12-16T03:10:38.145Z,384.00000
2008-12-16T03:20:38.145Z,384.00000
2008-12-16T03:30:38.141Z,378.00000
2008-12-16T03:40:38.141Z,376.00000
2008-12-16T03:50:38.141Z,380.00000
2008-12-16T04:00:38.141Z,388.00000
2008-12-16T04:10:38.141Z,387.00000
2008-12-16T04:20:38.141Z,403.00000
2008-12-16T04:30:38.141Z,406.00000
2008-12-16T04:40:38.141Z,405.00000
2008-12-16T04:50:38.141Z,400.00000
2008-12-16T05:00:38.141Z,405.00000
2008-12-16T05:10:38.141Z,402.00000
2008-12-16T05:20:38.141Z,397.00000
2008-12-16T05:30:38.141Z,403.00000
2008-12-16T05:40:38.141Z,395.00000
2008-12-16T05:50:38.141Z,397.00000
2008-12-16T06:00:38.137Z,397.00000
2008-12-16T06:10:38.137Z,400.00000
2008-12-16T06:20:38.137Z,405.00000
2008-12-16T06:30:38.137Z,398.00000
2008-12-16T06:40:38.137Z,399.00000
2008-12-16T06:50:38.137Z,396.00000
2008-12-16T07:00:38.137Z,395.00000
2008-12-16T07:10:38.137Z,396.00000
2008-12-16T07:20:38.137Z,395.00000
2008-12-16T07:30:38.137Z,388.00000
2008-12-16T07:40:38.137Z,393.00000
2008-12-16T07:50:38.137Z,398.00000
2008-12-16T08:00:38.137Z,398.00000
2008-12-16T08:10:38.137Z,400.00000
2008-12-16T08:20:38.137Z,397.00000
2008-12-16T08:30:38.133Z,405.00000
2008-12-16T08:40:38.133Z,406.00000
2008-12-16T08:50:38.133Z,390.00000
2008-12-16T09:00:38.133Z,391.00000
2008-12-16T09:10:38.133Z,384.00000
2008-12-16T09:20:38.133Z,377.00000
2008-12-16T09:30:38.133Z,384.00000
2008-12-16T09:40:38.133Z,389.00000
2008-12-16T09:50:38.133Z,386.00000
2008-12-16T10:00:38.133Z,388.00000
2008-12-16T10:10:38.133Z,390.00000
2008-12-16T10:20:38.133Z,390.00000
2008-12-16T10:30:38.133Z,390.00000
2008-12-16T10:40:38.133Z,391.00000
2008-12-16T10:50:38.133Z,385.00000
2008-12-16T11:00:38.133Z,381.00000
2008-12-16T11:10:38.129Z,380.00000
2008-12-16T11:20:38.129Z,379.00000
2008-12-16T11:30:38.129Z,382.00000
2008-12-16T11:40:38.129Z,379.00000
2008-12-16T11:50:38.129Z,370.00000
2008-12-16T12:00:38.129Z,368.00000
2008-12-16T12:10:38.129Z,360.00000
2008-12-16T12:20:38.129Z,359.00000
2008-12-16T12:30:38.129Z,365.00000
2008-12-16T12:40:38.129Z,369.00000
2008-12-16T12:50:38.129Z,372.00000
2008-12-16T13:00:38.129Z,377.00000
2008-12-16T13:10:38.129Z,375.00000
2008-12-16T13:20:38.129Z,374.00000
2008-12-16T13:30:38.129Z,375.00000
2008-12-16T13:40:38.125Z,377.00000
2008-12-16T13:50:38.125Z,371.00000
2008-12-16T14:00:38.125Z,372.00000
2008-12-16T14:10:38.125Z,372.00000
2008-12-16T14:20:38.125Z,372.00000
2008-12-16T14:30:38.125Z,371.00000
2008-12-16T14:40:38.125Z,373.00000
2008-12-16T14:50:38.125Z,375.00000
2008-12-16T15:00:38.125Z,375.00000
2008-12-16T15:10:38.125Z,378.00000
2008-12-16T15:20:38.125Z,373.00000
2008-12-16T15:30:38.125Z,382.00000
2008-12-16T15:40:38.125Z,373.00000
2008-12-16T15:50:38.125Z,372.00000
2008-12-16T16:00:38.125Z,385.00000
2008-12-16T16:10:38.125Z,371.00000
2008-12-16T16:20:38.125Z,365.00000
2008-12-16T16:30:38.121Z,367.00000
2008-12-16T16:40:38.121Z,367.00000
2008-12-16T16:50:38.121Z,379.00000
2008-12-16T17:00:38.121Z,386.00000
2008-12-16T17:10:38.121Z,385.00000
2008-12-16T17:20:38.121Z,390.00000
2008-12-16T17:30:38.121Z,388.00000
2008-12-16T17:40:38.121Z,387.00000
2008-12-16T17:50:38.121Z,387.00000
2008-12-16T18:00:38.121Z,384.00000
2008-12-16T18:10:38.121Z,375.00000
2008-12-16T18:20:38.121Z,373.00000
2008-12-16T18:30:38.121Z,377.00000
2008-12-16T18:40:38.121Z,383.00000
2008-12-16T18:50:38.121Z,385.00000
2008-12-16T19:00:38.121Z,390.00000
2008-12-16T19:10:38.121Z,386.00000
2008-12-16T19:20:38.117Z,388.00000
2008-12-16T19:30:38.117Z,383.00000
2008-12-16T19:40:38.117Z,380.00000
2008-12-16T19:50:38.117Z,379.00000
2008-12-16T20:00:38.117Z,373.00000
2008-12-16T20:10:38.117Z,386.00000
2008-12-16T20:20:38.117Z,388.00000
2008-12-16T20:30:38.117Z,369.00000
2008-12-16T20:40:38.117Z,371.00000
2008-12-16T20:50:38.117Z,374.00000
2008-12-16T21:00:38.117Z,373.00000
2008-12-16T21:10:38.117Z,368.00000
2008-12-16T21:20:38.117Z,372.00000
2008-12-16T21:30:38.117Z,360.00000
2008-12-16T21:40:38.117Z,363.00000
2008-12-16T21:50:38.117Z,364.00000
2008-12-16T22:00:38.117Z,363.00000
2008-12-16T22:10:38.113Z,364.00000
2008-12-16T22:20:38.113Z,362.00000
2008-12-16T22:30:38.113Z,364.00000
2008-12-16T22:40:38.113Z,362.00000
2008-12-16T22:50:38.113Z,354.00000
2008-12-16T23:00:38.113Z,355.00000
2008-12-16T23:10:38.113Z,355.00000
2008-12-16T23:20:38.113Z,373.00000
2008-12-16T23:30:38.113Z,369.00000
2008-12-16T23:40:38.113Z,362.00000
2008-12-16T23:50:38.113Z,360.00000
2008-12-17T00:00:38.113Z,357.00000
2008-12-17T00:10:38.113Z,355.00000
2008-12-17T00:20:38.113Z,353.00000
2008-12-17T00:30:38.113Z,357.00000
2008-12-17T00:40:38.113Z,363.00000
2008-12-17T00:50:38.113Z,364.00000
2008-12-17T01:00:38.113Z,367.00000
2008-12-17T01:10:38.113Z,368.00000
2008-12-17T01:20:38.109Z,363.00000
2008-12-17T01:30:38.109Z,364.00000
2008-12-17T01:40:38.109Z,368.00000
2008-12-17T01:50:38.109Z,370.00000
2008-12-17T02:00:38.109Z,369.00000
2008-12-17T02:10:38.109Z,357.00000
2008-12-17T02:20:38.109Z,367.00000
2008-12-17T02:30:38.109Z,369.00000
2008-12-17T02:40:38.109Z,364.00000
2008-12-17T02:50:38.109Z,354.00000
2008-12-17T03:00:38.109Z,355.00000
2008-12-17T03:10:38.109Z,362.00000
2008-12-17T03:20:38.109Z,366.00000
2008-12-17T03:30:38.109Z,373.00000
2008-12-17T03:40:38.109Z,363.00000
2008-12-17T03:50:38.109Z,354.00000
2008-12-17T04:00:38.109Z,367.00000
2008-12-17T04:10:38.109Z,367.00000
2008-12-17T04:20:38.109Z,367.00000
2008-12-17T04:30:38.109Z,365.00000
2008-12-17T04:40:38.105Z,364.00000
2008-12-17T04:50:38.105Z,375.00000
2008-12-17T05:00:38.105Z,374.00000
2008-12-17T05:10:38.105Z,373.00000
2008-12-17T05:20:38.105Z,370.00000
2008-12-17T05:30:38.105Z,371.00000
2008-12-17T05:40:38.105Z,370.00000
2008-12-17T05:50:38.105Z,378.00000
2008-12-17T06:00:38.105Z,378.00000
2008-12-17T06:10:38.105Z,369.00000
2008-12-17T06:20:38.105Z,366.00000
2008-12-17T06:30:38.105Z,361.00000
2008-12-17T06:40:38.105Z,357.00000
2008-12-17T06:50:38.105Z,353.00000
2008-12-17T07:00:38.105Z,352.00000
2008-12-17T07:10:38.105Z,352.00000
2008-12-17T07:20:38.105Z,350.00000
2008-12-17T07:30:38.105Z,352.00000
2008-12-17T07:40:38.105Z,365.00000
2008-12-17T07:50:38.105Z,364.00000
2008-12-17T08:00:38.102Z,362.00000
2008-12-17T08:10:38.102Z,362.00000
2008-12-17T08:20:38.102Z,359.00000
2008-12-17T08:30:38.102Z,357.00000
2008-12-17T08:40:38.102Z,361.00000
2008-12-17T08:50:38.102Z,359.00000
2008-12-17T09:00:38.102Z,347.00000
2008-12-17T09:10:38.102Z,349.00000
2008-12-17T09:20:38.102Z,354.00000
2008-12-17T09:30:38.102Z,354.00000
2008-12-17T09:40:38.102Z,362.00000
2008-12-17T09:50:38.102Z,358.00000
2008-12-17T10:00:38.102Z,354.00000
2008-12-17T10:10:38.102Z,341.00000
2008-12-17T10:20:38.102Z,344.00000
2008-12-17T10:30:38.102Z,347.00000
2008-12-17T10:40:38.102Z,340.00000
2008-12-17T10:50:38.102Z,340.00000
2008-12-17T11:00:38.102Z,340.00000
2008-12-17T11:10:38.102Z,343.00000
2008-12-17T11:20:38.102Z,341.00000
2008-12-17T11:30:38.102Z,343.00000
2008-12-17T11:40:38.098Z,346.00000
2008-12-17T11:50:38.098Z,343.00000
2008-12-17T12:00:38.098Z,340.00000
2008-12-17T12:10:38.098Z,343.00000
2008-12-17T12:20:38.098Z,349.00000
2008-12-17T12:30:38.098Z,342.00000
2008-12-17T12:40:38.098Z,336.00000
2008-12-17T12:50:38.098Z,336.00000
2008-12-17T13:00:38.098Z,333.00000
2008-12-17T13:10:38.098Z,335.00000
2008-12-17T13:20:38.098Z,347.00000
2008-12-17T13:30:38.098Z,349.00000
2008-12-17T13:40:38.098Z,350.00000
2008-12-17T13:50:38.098Z,350.00000
2008-12-17T14:00:38.098Z,347.00000
2008-12-17T14:10:38.098Z,345.00000
2008-12-17T14:20:38.098Z,345.00000
2008-12-17T14:30:38.098Z,339.00000
2008-12-17T14:40:38.098Z,341.00000
2008-12-17T14:50:38.098Z,342.00000
2008-12-17T15:00:38.098Z,344.00000
2008-12-17T15:10:38.098Z,338.00000
2008-12-17T15:20:38.098Z,338.00000
2008-12-17T15:30:38.094Z,338.00000
2008-12-17T15:40:38.094Z,334.00000
2008-12-17T15:50:38.094Z,332.00000
2008-12-17T16:00:38.094Z,327.00000
2008-12-17T16:10:38.094Z,323.00000
2008-12-17T16:20:38.094Z,322.00000
2008-12-17T16:30:38.094Z,319.00000
2008-12-17T16:40:38.094Z,318.00000
2008-12-17T16:50:38.094Z,320.00000
2008-12-17T17:00:38.094Z,326.00000
2008-12-17T17:10:38.094Z,319.00000
2008-12-17T17:20:38.094Z,326.00000
2008-12-17T17:30:38.094Z,322.00000
2008-12-17T17:40:38.094Z,323.00000
2008-12-17T17:50:38.094Z,318.00000
2008-12-17T18:00:38.094Z,319.00000
2008-12-17T18:10:38.094Z,324.00000
2008-12-17T18:20:38.094Z,324.00000
2008-12-17T18:30:38.094Z,329.00000
2008-12-17T18:40:38.094Z,329.00000
2008-12-17T18:50:38.094Z,330.00000
2008-12-17T19:00:38.090Z,334.00000
2008-12-17T19:10:38.090Z,329.00000
2008-12-17T19:20:38.090Z,336.00000
2008-12-17T19:30:38.090Z,333.00000
2008-12-17T19:40:38.090Z,333.00000
2008-12-17T19:50:38.090Z,334.00000
2008-12-17T20:00:38.090Z,333.00000
2008-12-17T20:10:38.090Z,329.00000
2008-12-17T20:20:38.090Z,329.00000
2008-12-17T20:30:38.090Z,327.00000
2008-12-17T20:40:38.090Z,330.00000
2008-12-17T20:50:38.090Z,325.00000
2008-12-17T21:00:38.090Z,325.00000
2008-12-17T21:10:38.090Z,333.00000
2008-12-17T21:20:38.090Z,330.00000
2008-12-17T21:30:38.090Z,330.00000
2008-12-17T21:40:38.090Z,333.00000
2008-12-17T21:50:38.090Z,336.00000
2008-12-17T22:00:38.086Z,335.00000
2008-12-17T22:10:38.086Z,329.00000
2008-12-17T22:20:38.086Z,332.00000
2008-12-17T22:30:38.086Z,328.00000
2008-12-17T22:40:38.086Z,337.00000
2008-12-17T22:50:38.086Z,343.00000
2008-12-17T23:00:38.086Z,335.00000
2008-12-17T23:10:38.086Z,326.00000
2008-12-17T23:20:38.086Z,323.00000
2008-12-17T23:30:38.086Z,323.00000
2008-12-17T23:40:38.086Z,321.00000
2008-12-17T23:50:38.086Z,328.00000
2008-12-18T00:00:38.086Z,326.00000
2008-12-18T00:10:38.086Z,327.00000
2008-12-18T00:20:38.086Z,329.00000
2008-12-18T00:30:38.086Z,331.00000
2008-12-18T00:40:38.082Z,327.00000
2008-12-18T00:50:38.082Z,327.00000
2008-12-18T01:00:38.082Z,332.00000
2008-12-18T01:10:38.082Z,333.00000
2008-12-18T01:20:38.082Z,332.00000
2008-12-18T01:30:38.082Z,333.00000
2008-12-18T01:40:38.082Z,330.00000
2008-12-18T01:50:38.082Z,318.00000
2008-12-18T02:00:38.082Z,316.00000
2008-12-18T02:10:38.082Z,321.00000
2008-12-18T02:20:38.082Z,318.00000
2008-12-18T02:30:38.082Z,311.00000
2008-12-18T02:40:38.082Z,314.00000
2008-12-18T02:50:38.082Z,321.00000
2008-12-18T03:00:38.082Z,327.00000
2008-12-18T03:10:38.082Z,325.00000
2008-12-18T03:20:38.078Z,322.00000
2008-12-18T03:30:38.078Z,322.00000
2008-12-18T03:40:38.078Z,326.00000
2008-12-18T03:50:38.078Z,327.00000
2008-12-18T04:00:38.078Z,327.00000
2008-12-18T04:10:38.078Z,327.00000
2008-12-18T04:20:38.078Z,326.00000
2008-12-18T04:30:38.078Z,331.00000
2008-12-18T04:40:38.078Z,340.00000
2008-12-18T04:50:38.078Z,331.00000
2008-12-18T05:00:38.078Z,328.00000
2008-12-18T05:10:38.078Z,337.00000
2008-12-18T05:20:38.078Z,346.00000
2008-12-18T05:30:38.078Z,342.00000
2008-12-18T05:40:38.078Z,340.00000
2008-12-18T05:50:38.078Z,339.00000
2008-12-18T06:00:38.074Z,340.00000
2008-12-18T06:10:38.074Z,340.00000
2008-12-18T06:20:38.074Z,339.00000
2008-12-18T06:30:38.074Z,340.00000
2008-12-18T06:40:38.074Z,338.00000
2008-12-18T06:50:38.074Z,340.00000
2008-12-18T07:00:38.074Z,341.00000
2008-12-18T07:10:38.074Z,341.00000
2008-12-18T07:20:38.074Z,336.00000
2008-12-18T07:30:38.074Z,337.00000
2008-12-18T07:40:38.074Z,338.00000
2008-12-18T07:50:38.074Z,352.00000
2008-12-18T08:00:38.074Z,352.00000
2008-12-18T08:10:38.074Z,352.00000
2008-12-18T08:20:38.074Z,351.00000
2008-12-18T08:30:38.070Z,352.00000
2008-12-18T08:40:38.070Z,352.00000
2008-12-18T08:50:38.070Z,343.00000
2008-12-18T09:00:38.070Z,324.00000
2008-12-18T09:10:38.070Z,330.00000
2008-12-18T09:20:38.070Z,319.00000
2008-12-18T09:30:38.070Z,308.00000
2008-12-18T09:40:38.070Z,306.00000
2008-12-18T09:50:38.070Z,306.00000
2008-12-18T10:00:38.070Z,307.00000
2008-12-18T10:10:38.070Z,307.00000
2008-12-18T10:20:38.070Z,309.00000
2008-12-18T10:30:38.070Z,310.00000
2008-12-18T10:40:38.070Z,310.00000
2008-12-18T10:50:38.070Z,310.00000
2008-12-18T11:00:38.066Z,311.00000
2008-12-18T11:10:38.066Z,310.00000
2008-12-18T11:20:38.066Z,310.00000
2008-12-18T11:30:38.066Z,311.00000
2008-12-18T11:40:38.066Z,315.00000
2008-12-18T11:50:38.066Z,313.00000
2008-12-18T12:00:38.066Z,315.00000
2008-12-18T12:10:38.066Z,315.00000
2008-12-18T12:20:38.066Z,312.00000
2008-12-18T12:30:38.066Z,311.00000
2008-12-18T12:40:38.066Z,309.00000
2008-12-18T12:50:38.066Z,316.00000
2008-12-18T13:00:38.066Z,316.00000
2008-12-18T13:10:38.066Z,315.00000
2008-12-18T13:20:38.066Z,314.00000
2008-12-18T13:30:38.063Z,311.00000
2008-12-18T13:40:38.063Z,309.00000
2008-12-18T13:50:38.063Z,309.00000
2008-12-18T14:00:38.063Z,310.00000
2008-12-18T14:10:38.063Z,312.00000
2008-12-18T14:20:38.063Z,311.00000
2008-12-18T14:30:38.063Z,310.00000
2008-12-18T14:40:38.063Z,311.00000
2008-12-18T14:50:38.063Z,313.00000
2008-12-18T15:00:38.063Z,312.00000
2008-12-18T15:10:38.063Z,312.00000
2008-12-18T15:20:38.063Z,311.00000
2008-12-18T15:30:38.063Z,310.00000
2008-12-18T15:40:38.063Z,310.00000
2008-12-18T15:50:38.059Z,314.00000
2008-12-18T16:00:38.059Z,314.00000
2008-12-18T16:10:38.059Z,315.00000
2008-12-18T16:20:38.059Z,314.00000
2008-12-18T16:30:38.059Z,314.00000
2008-12-18T16:40:38.059Z,316.00000
2008-12-18T16:50:38.059Z,310.00000
2008-12-18T17:00:38.059Z,309.00000
2008-12-18T17:10:38.059Z,311.00000
2008-12-18T17:20:38.059Z,311.00000
2008-12-18T17:30:38.059Z,310.00000
2008-12-18T17:40:38.059Z,311.00000
2008-12-18T17:50:38.059Z,312.00000
